"target","location","forecast_week","bin_start_incl"
"3 wk ahead","Wyoming",51,"3.5"
"3 wk ahead","Alabama",52,"6.1"
"3 wk ahead","Alaska",52,"2.0"
"3 wk ahead","Arizona",52,"2.4"
"3 wk ahead","Arkansas",52,"3.1"
"3 wk ahead","California",52,"2.8"
"3 wk ahead","Colorado",52,"2.2"
"3 wk ahead","Connecticut",52,"3.3"
"3 wk ahead","Delaware",52,"0.4"
"3 wk ahead","District of Columbia",52,"5.0"
"3 wk ahead","Georgia",52,"4.2"
"3 wk ahead","Hawaii",52,"3.6"
"3 wk ahead","Idaho",52,"2.8"
"3 wk ahead","Illinois",52,"3.0"
"3 wk ahead","Indiana",52,"2.1"
"3 wk ahead","Iowa",52,"1.8"
"3 wk ahead","Kansas",52,"5.1"
"3 wk ahead","Kentucky",52,"4.4"
"3 wk ahead","Louisiana",52,"4.1"
"3 wk ahead","Maine",52,"0.9"
"3 wk ahead","Maryland",52,"2.7"
"3 wk ahead","Massachusetts",52,"1.5"
"3 wk ahead","Michigan",52,"2.1"
"3 wk ahead","Minnesota",52,"3.4"
"3 wk ahead","Mississippi",52,"4.2"
"3 wk ahead","Missouri",52,"3.7"
"3 wk ahead","Montana",52,"0.5"
"3 wk ahead","Nebraska",52,"2.9"
"3 wk ahead","Nevada",52,"1.6"
"3 wk ahead","New Hampshire",52,"0.5"
"3 wk ahead","New Jersey",52,"6.0"
"3 wk ahead","New Mexico",52,"2.7"
"3 wk ahead","New York",52,"6.8"
"3 wk ahead","North Carolina",52,"2.7"
"3 wk ahead","North Dakota",52,"1.9"
"3 wk ahead","Ohio",52,"1.7"
"3 wk ahead","Oklahoma",52,"8.8"
"3 wk ahead","Oregon",52,"2.6"
"3 wk ahead","Pennsylvania",52,"3.4"
"3 wk ahead","Puerto Rico",52,"5.4"
"3 wk ahead","Rhode Island",52,"0.8"
"3 wk ahead","South Carolina",52,"5.7"
"3 wk ahead","South Dakota",52,"2.6"
"3 wk ahead","Tennessee",52,"4.1"
"3 wk ahead","Texas",52,"5.5"
"3 wk ahead","Utah",52,"2.9"
"3 wk ahead","Vermont",52,"1.2"
"3 wk ahead","Virgin Islands",52,"0.9"
"3 wk ahead","Virginia",52,"3.2"
"3 wk ahead","Washington",52,"3.8"
"3 wk ahead","West Virginia",52,"2.6"
"3 wk ahead","Wisconsin",52,"2.6"
"3 wk ahead","Wyoming",52,"2.6"
"3 wk ahead","Alabama",1,"5.3"
"3 wk ahead","Alaska",1,"1.9"
"3 wk ahead","Arizona",1,"2.2"
"3 wk ahead","Arkansas",1,"4.0"
"3 wk ahead","California",1,"3.1"
"3 wk ahead","Colorado",1,"1.9"
"3 wk ahead","Connecticut",1,"3.7"
"3 wk ahead","Delaware",1,"0.4"
"3 wk ahead","District of Columbia",1,"7.4"
"3 wk ahead","Georgia",1,"4.2"
"3 wk ahead","Hawaii",1,"5.1"
"3 wk ahead","Idaho",1,"1.7"
"3 wk ahead","Illinois",1,"3.2"
"3 wk ahead","Indiana",1,"3.4"
"3 wk ahead","Iowa",1,"2.6"
"3 wk ahead","Kansas",1,"5.6"
"3 wk ahead","Kentucky",1,"4.9"
"3 wk ahead","Louisiana",1,"4.2"
"3 wk ahead","Maine",1,"0.8"
"3 wk ahead","Maryland",1,"2.9"
"3 wk ahead","Massachusetts",1,"1.8"
"3 wk ahead","Michigan",1,"2.4"
"3 wk ahead","Minnesota",1,"3.4"
"3 wk ahead","Mississippi",1,"3.6"
"3 wk ahead","Missouri",1,"5.7"
"3 wk ahead","Montana",1,"0.3"
"3 wk ahead","Nebraska",1,"2.6"
"3 wk ahead","Nevada",1,"1.5"
"3 wk ahead","New Hampshire",1,"0.7"
"3 wk ahead","New Jersey",1,"6.2"
"3 wk ahead","New Mexico",1,"2.9"
"3 wk ahead","New York",1,"7.5"
"3 wk ahead","North Carolina",1,"2.8"
"3 wk ahead","North Dakota",1,"3.9"
"3 wk ahead","Ohio",1,"1.9"
"3 wk ahead","Oklahoma",1,"11.5"
"3 wk ahead","Oregon",1,"3.0"
"3 wk ahead","Pennsylvania",1,"4.0"
"3 wk ahead","Puerto Rico",1,"6.0"
"3 wk ahead","Rhode Island",1,"1.8"
"3 wk ahead","South Carolina",1,"6.3"
"3 wk ahead","South Dakota",1,"3.3"
"3 wk ahead","Tennessee",1,"4.2"
"3 wk ahead","Texas",1,"6.2"
"3 wk ahead","Utah",1,"2.0"
"3 wk ahead","Vermont",1,"1.4"
"3 wk ahead","Virgin Islands",1,"0.6"
"3 wk ahead","Virginia",1,"3.3"
"3 wk ahead","Washington",1,"2.5"
"3 wk ahead","West Virginia",1,"2.6"
"3 wk ahead","Wisconsin",1,"2.7"
"3 wk ahead","Wyoming",1,"3.0"
"3 wk ahead","Alabama",2,"6.5"
"3 wk ahead","Alaska",2,"2.3"
"3 wk ahead","Arizona",2,"2.4"
"3 wk ahead","Arkansas",2,"6.7"
"3 wk ahead","California",2,"3.2"
"3 wk ahead","Colorado",2,"2.3"
"3 wk ahead","Connecticut",2,"4.4"
"3 wk ahead","Delaware",2,"0.7"
"3 wk ahead","District of Columbia",2,"8.9"
"3 wk ahead","Georgia",2,"4.7"
"3 wk ahead","Hawaii",2,"4.3"
"3 wk ahead","Idaho",2,"1.7"
"3 wk ahead","Illinois",2,"3.6"
"3 wk ahead","Indiana",2,"4.6"
"3 wk ahead","Iowa",2,"2.3"
"3 wk ahead","Kansas",2,"8.5"
"3 wk ahead","Kentucky",2,"4.5"
"3 wk ahead","Louisiana",2,"5.2"
"3 wk ahead","Maine",2,"0.9"
"3 wk ahead","Maryland",2,"2.9"
"3 wk ahead","Massachusetts",2,"2.2"
"3 wk ahead","Michigan",2,"3.2"
"3 wk ahead","Minnesota",2,"3.4"
"3 wk ahead","Mississippi",2,"5.5"
"3 wk ahead","Missouri",2,"6.5"
"3 wk ahead","Montana",2,"0.5"
"3 wk ahead","Nebraska",2,"3.2"
"3 wk ahead","Nevada",2,"1.8"
"3 wk ahead","New Hampshire",2,"0.6"
"3 wk ahead","New Jersey",2,"6.8"
"3 wk ahead","New Mexico",2,"4.1"
"3 wk ahead","New York",2,"8.7"
"3 wk ahead","North Carolina",2,"5.2"
"3 wk ahead","North Dakota",2,"3.8"
"3 wk ahead","Ohio",2,"1.7"
"3 wk ahead","Oklahoma",2,"13.0"
"3 wk ahead","Oregon",2,"3.2"
"3 wk ahead","Pennsylvania",2,"4.2"
"3 wk ahead","Puerto Rico",2,"5.7"
"3 wk ahead","Rhode Island",2,"2.5"
"3 wk ahead","South Carolina",2,"7.1"
"3 wk ahead","South Dakota",2,"4.1"
"3 wk ahead","Tennessee",2,"4.9"
"3 wk ahead","Texas",2,"8.1"
"3 wk ahead","Utah",2,"1.6"
"3 wk ahead","Vermont",2,"1.9"
"3 wk ahead","Virgin Islands",2,"0.7"
"3 wk ahead","Virginia",2,"3.7"
"3 wk ahead","Washington",2,"1.9"
"3 wk ahead","West Virginia",2,"2.9"
"3 wk ahead","Wisconsin",2,"3.4"
"3 wk ahead","Wyoming",2,"4.3"
"3 wk ahead","Alabama",3,"7.8"
"3 wk ahead","Alaska",3,"3.7"
"3 wk ahead","Arizona",3,"2.5"
"3 wk ahead","Arkansas",3,"9.8"
"3 wk ahead","California",3,"2.7"
"3 wk ahead","Colorado",3,"2.0"
"3 wk ahead","Connecticut",3,"5.5"
"3 wk ahead","Delaware",3,"0.6"
"3 wk ahead","District of Columbia",3,"9.4"
"3 wk ahead","Georgia",3,"5.1"
"3 wk ahead","Hawaii",3,"3.8"
"3 wk ahead","Idaho",3,"1.8"
"3 wk ahead","Illinois",3,"4.4"
"3 wk ahead","Indiana",3,"4.7"
"3 wk ahead","Iowa",3,"3.2"
"3 wk ahead","Kansas",3,"10.4"
"3 wk ahead","Kentucky",3,"6.5"
"3 wk ahead","Louisiana",3,"6.0"
"3 wk ahead","Maine",3,"1.6"
"3 wk ahead","Maryland",3,"4.6"
"3 wk ahead","Massachusetts",3,"2.7"
"3 wk ahead","Michigan",3,"3.7"
"3 wk ahead","Minnesota",3,"4.4"
"3 wk ahead","Mississippi",3,"6.4"
"3 wk ahead","Missouri",3,"6.7"
"3 wk ahead","Montana",3,"0.5"
"3 wk ahead","Nebraska",3,"4.2"
"3 wk ahead","Nevada",3,"1.8"
"3 wk ahead","New Hampshire",3,"1.2"
"3 wk ahead","New Jersey",3,"6.9"
"3 wk ahead","New Mexico",3,"4.9"
"3 wk ahead","New York",3,"9.8"
"3 wk ahead","North Carolina",3,"5.6"
"3 wk ahead","North Dakota",3,"5.2"
"3 wk ahead","Ohio",3,"3.0"
"3 wk ahead","Oklahoma",3,"13.0"
"3 wk ahead","Oregon",3,"3.3"
"3 wk ahead","Pennsylvania",3,"5.8"
"3 wk ahead","Puerto Rico",3,"5.7"
"3 wk ahead","Rhode Island",3,"4.1"
"3 wk ahead","South Carolina",3,"6.8"
"3 wk ahead","South Dakota",3,"4.9"
"3 wk ahead","Tennessee",3,"7.4"
"3 wk ahead","Texas",3,"10.3"
"3 wk ahead","Utah",3,"1.6"
"3 wk ahead","Vermont",3,"1.3"
"3 wk ahead","Virgin Islands",3,"1.8"
"3 wk ahead","Virginia",3,"5.2"
"3 wk ahead","Washington",3,"1.2"
"3 wk ahead","West Virginia",3,"2.9"
"3 wk ahead","Wisconsin",3,"3.7"
"3 wk ahead","Wyoming",3,"3.8"
"3 wk ahead","Alabama",4,"7.6"
"3 wk ahead","Alaska",4,"4.3"
"3 wk ahead","Arizona",4,"2.3"
"3 wk ahead","Arkansas",4,"9.2"
"3 wk ahead","California",4,"2.5"
"3 wk ahead","Colorado",4,"3.5"
"3 wk ahead","Connecticut",4,"5.3"
"3 wk ahead","Delaware",4,"1.3"
"3 wk ahead","District of Columbia",4,"8.5"
"3 wk ahead","Georgia",4,"6.2"
"3 wk ahead","Hawaii",4,"3.7"
"3 wk ahead","Idaho",4,"2.0"
"3 wk ahead","Illinois",4,"4.8"
"3 wk ahead","Indiana",4,"6.0"
"3 wk ahead","Iowa",4,"2.8"
"3 wk ahead","Kansas",4,"8.7"
"3 wk ahead","Kentucky",4,"9.2"
"3 wk ahead","Louisiana",4,"5.7"
"3 wk ahead","Maine",4,"1.2"
"3 wk ahead","Maryland",4,"6.1"
"3 wk ahead","Massachusetts",4,"2.4"
"3 wk ahead","Michigan",4,"4.6"
"3 wk ahead","Minnesota",4,"4.5"
"3 wk ahead","Mississippi",4,"6.3"
"3 wk ahead","Missouri",4,"5.0"
"3 wk ahead","Montana",4,"0.1"
"3 wk ahead","Nebraska",4,"2.3"
"3 wk ahead","Nevada",4,"1.3"
"3 wk ahead","New Hampshire",4,"1.7"
"3 wk ahead","New Jersey",4,"5.6"
"3 wk ahead","New Mexico",4,"4.8"
"3 wk ahead","New York",4,"8.3"
"3 wk ahead","North Carolina",4,"6.7"
"3 wk ahead","North Dakota",4,"3.8"
"3 wk ahead","Ohio",4,"3.1"
"3 wk ahead","Oklahoma",4,"11.7"
"3 wk ahead","Oregon",4,"2.9"
"3 wk ahead","Pennsylvania",4,"4.7"
"3 wk ahead","Puerto Rico",4,"4.8"
"3 wk ahead","Rhode Island",4,"4.1"
"3 wk ahead","South Carolina",4,"6.7"
"3 wk ahead","South Dakota",4,"4.5"
"3 wk ahead","Tennessee",4,"7.1"
"3 wk ahead","Texas",4,"9.3"
"3 wk ahead","Utah",4,"1.3"
"3 wk ahead","Vermont",4,"1.1"
"3 wk ahead","Virgin Islands",4,"0.1"
"3 wk ahead","Virginia",4,"5.9"
"3 wk ahead","Washington",4,"0.8"
"3 wk ahead","West Virginia",4,"3.6"
"3 wk ahead","Wisconsin",4,"3.1"
"3 wk ahead","Wyoming",4,"3.0"
"3 wk ahead","Alabama",5,"7.4"
"3 wk ahead","Alaska",5,"3.8"
"3 wk ahead","Arizona",5,"2.5"
"3 wk ahead","Arkansas",5,"7.9"
"3 wk ahead","California",5,"2.4"
"3 wk ahead","Colorado",5,"1.3"
"3 wk ahead","Connecticut",5,"5.0"
"3 wk ahead","Delaware",5,"1.1"
"3 wk ahead","District of Columbia",5,"7.2"
"3 wk ahead","Georgia",5,"6.0"
"3 wk ahead","Hawaii",5,"4.2"
"3 wk ahead","Idaho",5,"1.5"
"3 wk ahead","Illinois",5,"4.6"
"3 wk ahead","Indiana",5,"5.3"
"3 wk ahead","Iowa",5,"2.0"
"3 wk ahead","Kansas",5,"6.9"
"3 wk ahead","Kentucky",5,"8.2"
"3 wk ahead","Louisiana",5,"5.0"
"3 wk ahead","Maine",5,"1.2"
"3 wk ahead","Maryland",5,"5.8"
"3 wk ahead","Massachusetts",5,"2.5"
"3 wk ahead","Michigan",5,"4.3"
"3 wk ahead","Minnesota",5,"4.6"
"3 wk ahead","Mississippi",5,"6.8"
"3 wk ahead","Missouri",5,"4.4"
"3 wk ahead","Montana",5,"0.2"
"3 wk ahead","Nebraska",5,"1.9"
"3 wk ahead","Nevada",5,"1.3"
"3 wk ahead","New Hampshire",5,"1.7"
"3 wk ahead","New Jersey",5,"4.9"
"3 wk ahead","New Mexico",5,"4.6"
"3 wk ahead","New York",5,"6.3"
"3 wk ahead","North Carolina",5,"7.6"
"3 wk ahead","North Dakota",5,"3.5"
"3 wk ahead","Ohio",5,"3.6"
"3 wk ahead","Oklahoma",5,"10.4"
"3 wk ahead","Oregon",5,"2.5"
"3 wk ahead","Pennsylvania",5,"4.0"
"3 wk ahead","Puerto Rico",5,"4.4"
"3 wk ahead","Rhode Island",5,"4.3"
"3 wk ahead","South Carolina",5,"7.6"
"3 wk ahead","South Dakota",5,"3.4"
"3 wk ahead","Tennessee",5,"5.2"
"3 wk ahead","Texas",5,"9.0"
"3 wk ahead","Utah",5,"1.6"
"3 wk ahead","Vermont",5,"1.8"
"3 wk ahead","Virgin Islands",5,"0.4"
"3 wk ahead","Virginia",5,"6.7"
"3 wk ahead","Washington",5,"0.7"
"3 wk ahead","West Virginia",5,"3.5"
"3 wk ahead","Wisconsin",5,"3.4"
"3 wk ahead","Wyoming",5,"2.1"
"3 wk ahead","Alabama",6,"6.3"
"3 wk ahead","Alaska",6,"3.5"
"3 wk ahead","Arizona",6,"2.8"
"3 wk ahead","Arkansas",6,"4.5"
"3 wk ahead","California",6,"2.1"
"3 wk ahead","Colorado",6,"1.7"
"3 wk ahead","Connecticut",6,"4.0"
"3 wk ahead","Delaware",6,"0.6"
"3 wk ahead","District of Columbia",6,"7.4"
"3 wk ahead","Georgia",6,"4.6"
"3 wk ahead","Hawaii",6,"3.4"
"3 wk ahead","Idaho",6,"1.1"
"3 wk ahead","Illinois",6,"3.5"
"3 wk ahead","Indiana",6,"3.3"
"3 wk ahead","Iowa",6,"1.1"
"3 wk ahead","Kansas",6,"5.1"
"3 wk ahead","Kentucky",6,"6.1"
"3 wk ahead","Louisiana",6,"4.7"
"3 wk ahead","Maine",6,"1.4"
"3 wk ahead","Maryland",6,"3.4"
"3 wk ahead","Massachusetts",6,"1.6"
"3 wk ahead","Michigan",6,"3.3"
"3 wk ahead","Minnesota",6,"3.0"
"3 wk ahead","Mississippi",6,"5.8"
"3 wk ahead","Missouri",6,"3.1"
"3 wk ahead","Montana",6,"0.2"
"3 wk ahead","Nebraska",6,"1.2"
"3 wk ahead","Nevada",6,"1.3"
"3 wk ahead","New Hampshire",6,"1.2"
"3 wk ahead","New Jersey",6,"4.1"
"3 wk ahead","New Mexico",6,"3.9"
"3 wk ahead","New York",6,"3.0"
"3 wk ahead","North Carolina",6,"6.0"
"3 wk ahead","North Dakota",6,"3.5"
"3 wk ahead","Ohio",6,"2.5"
"3 wk ahead","Oklahoma",6,"9.1"
"3 wk ahead","Oregon",6,"2.6"
"3 wk ahead","Pennsylvania",6,"2.6"
"3 wk ahead","Puerto Rico",6,"3.8"
"3 wk ahead","Rhode Island",6,"2.8"
"3 wk ahead","South Carolina",6,"5.5"
"3 wk ahead","South Dakota",6,"2.6"
"3 wk ahead","Tennessee",6,"5.6"
"3 wk ahead","Texas",6,"7.5"
"3 wk ahead","Utah",6,"0.5"
"3 wk ahead","Vermont",6,"1.8"
"3 wk ahead","Virgin Islands",6,"1.2"
"3 wk ahead","Virginia",6,"4.0"
"3 wk ahead","Washington",6,"0.7"
"3 wk ahead","West Virginia",6,"3.4"
"3 wk ahead","Wisconsin",6,"2.5"
"3 wk ahead","Wyoming",6,"1.8"
"3 wk ahead","Alabama",7,"6.6"
"3 wk ahead","Alaska",7,"1.7"
"3 wk ahead","Arizona",7,"2.5"
"3 wk ahead","Arkansas",7,"4.6"
"3 wk ahead","California",7,"2.2"
"3 wk ahead","Colorado",7,"1.6"
"3 wk ahead","Connecticut",7,"3.4"
"3 wk ahead","Delaware",7,"0.8"
"3 wk ahead","District of Columbia",7,"8.2"
"3 wk ahead","Georgia",7,"4.5"
"3 wk ahead","Hawaii",7,"4.6"
"3 wk ahead","Idaho",7,"1.5"
"3 wk ahead","Illinois",7,"3.6"
"3 wk ahead","Indiana",7,"5.1"
"3 wk ahead","Iowa",7,"1.3"
"3 wk ahead","Kansas",7,"4.4"
"3 wk ahead","Kentucky",7,"6.7"
"3 wk ahead","Louisiana",7,"4.4"
"3 wk ahead","Maine",7,"1.6"
"3 wk ahead","Maryland",7,"3.5"
"3 wk ahead","Massachusetts",7,"1.7"
"3 wk ahead","Michigan",7,"3.5"
"3 wk ahead","Minnesota",7,"3.6"
"3 wk ahead","Mississippi",7,"5.4"
"3 wk ahead","Missouri",7,"3.1"
"3 wk ahead","Montana",7,"0.2"
"3 wk ahead","Nebraska",7,"1.5"
"3 wk ahead","Nevada",7,"1.1"
"3 wk ahead","New Hampshire",7,"1.1"
"3 wk ahead","New Jersey",7,"3.8"
"3 wk ahead","New Mexico",7,"3.3"
"3 wk ahead","New York",7,"3.2"
"3 wk ahead","North Carolina",7,"5.2"
"3 wk ahead","North Dakota",7,"3.4"
"3 wk ahead","Ohio",7,"2.1"
"3 wk ahead","Oklahoma",7,"6.9"
"3 wk ahead","Oregon",7,"1.6"
"3 wk ahead","Pennsylvania",7,"2.6"
"3 wk ahead","Puerto Rico",7,"3.6"
"3 wk ahead","Rhode Island",7,"2.6"
"3 wk ahead","South Carolina",7,"5.4"
"3 wk ahead","South Dakota",7,"2.5"
"3 wk ahead","Tennessee",7,"6.4"
"3 wk ahead","Texas",7,"7.3"
"3 wk ahead","Utah",7,"0.6"
"3 wk ahead","Vermont",7,"2.0"
"3 wk ahead","Virgin Islands",7,"1.1"
"3 wk ahead","Virginia",7,"3.6"
"3 wk ahead","Washington",7,"0.4"
"3 wk ahead","West Virginia",7,"3.1"
"3 wk ahead","Wisconsin",7,"2.6"
"3 wk ahead","Wyoming",7,"2.5"
"3 wk ahead","Alabama",8,"6.0"
"3 wk ahead","Alaska",8,"2.4"
"3 wk ahead","Arizona",8,"2.2"
"3 wk ahead","Arkansas",8,"3.6"
"3 wk ahead","California",8,"2.3"
"3 wk ahead","Colorado",8,"1.2"
"3 wk ahead","Connecticut",8,"3.4"
"3 wk ahead","Delaware",8,"0.5"
"3 wk ahead","District of Columbia",8,"9.1"
"3 wk ahead","Georgia",8,"4.7"
"3 wk ahead","Hawaii",8,"2.8"
"3 wk ahead","Idaho",8,"1.1"
"3 wk ahead","Illinois",8,"3.2"
"3 wk ahead","Indiana",8,"4.5"
"3 wk ahead","Iowa",8,"0.6"
"3 wk ahead","Kansas",8,"4.3"
"3 wk ahead","Kentucky",8,"7.5"
"3 wk ahead","Louisiana",8,"4.3"
"3 wk ahead","Maine",8,"1.8"
"3 wk ahead","Maryland",8,"3.9"
"3 wk ahead","Massachusetts",8,"1.8"
"3 wk ahead","Michigan",8,"3.3"
"3 wk ahead","Minnesota",8,"2.8"
"3 wk ahead","Mississippi",8,"4.8"
"3 wk ahead","Missouri",8,"2.5"
"3 wk ahead","Montana",8,"0.3"
"3 wk ahead","Nebraska",8,"2.0"
"3 wk ahead","Nevada",8,"1.2"
"3 wk ahead","New Hampshire",8,"1.2"
"3 wk ahead","New Jersey",8,"3.4"
"3 wk ahead","New Mexico",8,"3.3"
"3 wk ahead","New York",8,"3.9"
"3 wk ahead","North Carolina",8,"3.3"
"3 wk ahead","North Dakota",8,"1.9"
"3 wk ahead","Ohio",8,"2.0"
"3 wk ahead","Oklahoma",8,"6.3"
"3 wk ahead","Oregon",8,"2.3"
"3 wk ahead","Pennsylvania",8,"2.9"
"3 wk ahead","Puerto Rico",8,"3.8"
"3 wk ahead","Rhode Island",8,"1.9"
"3 wk ahead","South Carolina",8,"6.4"
"3 wk ahead","South Dakota",8,"2.7"
"3 wk ahead","Tennessee",8,"3.8"
"3 wk ahead","Texas",8,"5.9"
"3 wk ahead","Utah",8,"0.6"
"3 wk ahead","Vermont",8,"1.6"
"3 wk ahead","Virgin Islands",8,"0.8"
"3 wk ahead","Virginia",8,"3.6"
"3 wk ahead","Washington",8,"0.6"
"3 wk ahead","West Virginia",8,"3.3"
"3 wk ahead","Wisconsin",8,"2.5"
"3 wk ahead","Wyoming",8,"1.6"
"3 wk ahead","Alabama",9,"6.8"
"3 wk ahead","Alaska",9,"2.5"
"3 wk ahead","Arizona",9,"2.2"
"3 wk ahead","Arkansas",9,"4.0"
"3 wk ahead","California",9,"2.0"
"3 wk ahead","Colorado",9,"1.8"
"3 wk ahead","Connecticut",9,"2.2"
"3 wk ahead","Delaware",9,"0.3"
"3 wk ahead","District of Columbia",9,"7.8"
"3 wk ahead","Georgia",9,"5.2"
"3 wk ahead","Hawaii",9,"3.3"
"3 wk ahead","Idaho",9,"0.6"
"3 wk ahead","Illinois",9,"3.1"
"3 wk ahead","Indiana",9,"3.2"
"3 wk ahead","Iowa",9,"0.6"
"3 wk ahead","Kansas",9,"4.0"
"3 wk ahead","Kentucky",9,"8.2"
"3 wk ahead","Louisiana",9,"3.4"
"3 wk ahead","Maine",9,"2.2"
"3 wk ahead","Maryland",9,"3.3"
"3 wk ahead","Massachusetts",9,"1.8"
"3 wk ahead","Michigan",9,"3.2"
"3 wk ahead","Minnesota",9,"3.0"
"3 wk ahead","Mississippi",9,"3.7"
"3 wk ahead","Missouri",9,"2.0"
"3 wk ahead","Montana",9,"0.0"
"3 wk ahead","Nebraska",9,"1.4"
"3 wk ahead","Nevada",9,"1.0"
"3 wk ahead","New Hampshire",9,"1.1"
"3 wk ahead","New Jersey",9,"3.3"
"3 wk ahead","New Mexico",9,"2.4"
"3 wk ahead","New York",9,"3.6"
"3 wk ahead","North Carolina",9,"5.5"
"3 wk ahead","North Dakota",9,"1.5"
"3 wk ahead","Ohio",9,"2.2"
"3 wk ahead","Oklahoma",9,"6.5"
"3 wk ahead","Oregon",9,"1.6"
"3 wk ahead","Pennsylvania",9,"2.4"
"3 wk ahead","Puerto Rico",9,"3.5"
"3 wk ahead","Rhode Island",9,"2.7"
"3 wk ahead","South Carolina",9,"7.7"
"3 wk ahead","South Dakota",9,"1.9"
"3 wk ahead","Tennessee",9,"5.9"
"3 wk ahead","Texas",9,"4.5"
"3 wk ahead","Utah",9,"0.6"
"3 wk ahead","Vermont",9,"1.5"
"3 wk ahead","Virgin Islands",9,"0.8"
"3 wk ahead","Virginia",9,"3.9"
"3 wk ahead","Washington",9,"0.5"
"3 wk ahead","West Virginia",9,"3.0"
"3 wk ahead","Wisconsin",9,"2.1"
"3 wk ahead","Wyoming",9,"1.8"
"3 wk ahead","Alabama",10,"5.2"
"3 wk ahead","Alaska",10,"4.3"
"3 wk ahead","Arizona",10,"2.4"
"3 wk ahead","Arkansas",10,"2.7"
"3 wk ahead","California",10,"2.0"
"3 wk ahead","Colorado",10,"1.4"
"3 wk ahead","Connecticut",10,"2.3"
"3 wk ahead","Delaware",10,"0.6"
"3 wk ahead","District of Columbia",10,"7.1"
"3 wk ahead","Georgia",10,"4.2"
"3 wk ahead","Hawaii",10,"2.8"
"3 wk ahead","Idaho",10,"0.6"
"3 wk ahead","Illinois",10,"2.7"
"3 wk ahead","Indiana",10,"2.7"
"3 wk ahead","Iowa",10,"0.3"
"3 wk ahead","Kansas",10,"2.6"
"3 wk ahead","Kentucky",10,"5.5"
"3 wk ahead","Louisiana",10,"3.0"
"3 wk ahead","Maine",10,"1.7"
"3 wk ahead","Maryland",10,"3.6"
"3 wk ahead","Massachusetts",10,"2.0"
"3 wk ahead","Michigan",10,"2.7"
"3 wk ahead","Minnesota",10,"3.2"
"3 wk ahead","Mississippi",10,"3.4"
"3 wk ahead","Missouri",10,"2.2"
"3 wk ahead","Montana",10,"0.2"
"3 wk ahead","Nebraska",10,"0.9"
"3 wk ahead","Nevada",10,"0.9"
"3 wk ahead","New Hampshire",10,"0.9"
"3 wk ahead","New Jersey",10,"4.0"
"3 wk ahead","New Mexico",10,"2.0"
"3 wk ahead","New York",10,"4.6"
"3 wk ahead","North Carolina",10,"4.1"
"3 wk ahead","North Dakota",10,"1.9"
"3 wk ahead","Ohio",10,"1.7"
"3 wk ahead","Oklahoma",10,"4.2"
"3 wk ahead","Oregon",10,"0.9"
"3 wk ahead","Pennsylvania",10,"2.6"
"3 wk ahead","Puerto Rico",10,"3.4"
"3 wk ahead","Rhode Island",10,"2.9"
"3 wk ahead","South Carolina",10,"5.6"
"3 wk ahead","South Dakota",10,"1.8"
"3 wk ahead","Tennessee",10,"4.8"
"3 wk ahead","Texas",10,"4.0"
"3 wk ahead","Utah",10,"0.5"
"3 wk ahead","Vermont",10,"1.4"
"3 wk ahead","Virgin Islands",10,"0.1"
"3 wk ahead","Virginia",10,"3.8"
"3 wk ahead","Washington",10,"0.7"
"3 wk ahead","West Virginia",10,"2.7"
"3 wk ahead","Wisconsin",10,"1.4"
"3 wk ahead","Wyoming",10,"1.5"
"3 wk ahead","Alabama",11,"3.3"
"3 wk ahead","Alaska",11,"3.9"
"3 wk ahead","Arizona",11,"2.4"
"3 wk ahead","Arkansas",11,"2.2"
"3 wk ahead","California",11,"1.7"
"3 wk ahead","Colorado",11,"1.5"
"3 wk ahead","Connecticut",11,"2.8"
"3 wk ahead","Delaware",11,"0.5"
"3 wk ahead","District of Columbia",11,"6.7"
"3 wk ahead","Georgia",11,"2.9"
"3 wk ahead","Hawaii",11,"2.9"
"3 wk ahead","Idaho",11,"0.6"
"3 wk ahead","Illinois",11,"2.4"
"3 wk ahead","Indiana",11,"2.6"
"3 wk ahead","Iowa",11,"0.4"
"3 wk ahead","Kansas",11,"2.3"
"3 wk ahead","Kentucky",11,"3.9"
"3 wk ahead","Louisiana",11,"3.1"
"3 wk ahead","Maine",11,"1.9"
"3 wk ahead","Maryland",11,"2.4"
"3 wk ahead","Massachusetts",11,"2.1"
"3 wk ahead","Michigan",11,"1.9"
"3 wk ahead","Minnesota",11,"3.3"
"3 wk ahead","Mississippi",11,"2.9"
"3 wk ahead","Missouri",11,"1.6"
"3 wk ahead","Montana",11,"0.2"
"3 wk ahead","Nebraska",11,"0.9"
"3 wk ahead","Nevada",11,"0.9"
"3 wk ahead","New Hampshire",11,"1.8"
"3 wk ahead","New Jersey",11,"3.5"
"3 wk ahead","New Mexico",11,"1.7"
"3 wk ahead","New York",11,"4.9"
"3 wk ahead","North Carolina",11,"3.0"
"3 wk ahead","North Dakota",11,"1.4"
"3 wk ahead","Ohio",11,"1.2"
"3 wk ahead","Oklahoma",11,"4.3"
"3 wk ahead","Oregon",11,"1.1"
"3 wk ahead","Pennsylvania",11,"1.9"
"3 wk ahead","Puerto Rico",11,"3.9"
"3 wk ahead","Rhode Island",11,"2.5"
"3 wk ahead","South Carolina",11,"4.5"
"3 wk ahead","South Dakota",11,"1.7"
"3 wk ahead","Tennessee",11,"3.7"
"3 wk ahead","Texas",11,"3.5"
"3 wk ahead","Utah",11,"0.5"
"3 wk ahead","Vermont",11,"1.4"
"3 wk ahead","Virgin Islands",11,"0.3"
